Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
Release E,2,quadratic,False,False,True,3.438726716482801e-05
Release E,2,quadratic,False,False,False,1.9072920595106524e-05
Release E,2,cubic,True,True,True,0.025459743713487984
Release E,2,cubic,True,True,False,0.0018909216750516201
Release E,2,cubic,True,False,True,4.7505061156362435e-09
Release E,2,cubic,True,False,False,3.5282503557814504e-10
Release E,2,cubic,False,True,True,1.8498357904456184
Release E,2,cubic,False,True,False,1.4006702388660188
Release E,2,cubic,False,False,True,3.4515886468956175e-07
Release E,2,cubic,False,False,False,2.613495489429305e-07
Release E,3,basic,True,True,True,0.14733129615482563
Release E,3,basic,True,True,False,0.033183091418385546
Release E,3,basic,True,False,True,0.0008418931208847175
Release E,3,basic,True,False,False,0.00018961766524791724
Release E,3,basic,False,True,True,0.951659449587136
Release E,3,basic,False,True,False,0.3154069794982161
Release E,3,basic,False,False,True,0.0054380539976407955
Release E,3,basic,False,False,False,0.0018023255971326634
Release E,3,quadratic,True,True,True,0.049945013156777886
Release E,3,quadratic,True,True,False,0.007365736597669373
Release E,3,quadratic,True,False,True,1.6308575724662162e-06
Release E,3,quadratic,True,False,False,2.405138480871632e-07
Release E,3,quadratic,False,True,True,1.3737144693486716
Release E,3,quadratic,False,True,False,0.7901716412623895
Release E,3,quadratic,False,False,True,4.485598267260972e-05
Release E,3,quadratic,False,False,False,2.5801522979996402e-05
Release E,3,cubic,True,True,True,0.023240984065776394
Release E,3,cubic,True,True,False,0.0017048039348495532
Release E,3,cubic,True,False,True,4.33651014638393e-09
Release E,3,cubic,True,False,False,3.1809752720224896e-10
Release E,3,cubic,False,True,True,2.6207263616257372
Release E,3,cubic,False,True,False,2.053634245741191
Release E,3,cubic,False,False,True,4.889985047931449e-07
Release E,3,cubic,False,False,False,3.831853986222633e-07
Release E,4,basic,True,True,True,0.12889295889295954
Release E,4,basic,True,True,False,0.029142246642246624
Release E,4,basic,True,False,True,0.0007365311936740512
Release E,4,basic,True,False,False,0.0001665271236699809
Release E,4,basic,False,True,True,1.0550611264312528
Release E,4,basic,False,True,False,0.34923809444699105
Release E,4,basic,False,False,True,0.006028920722464215
Release E,4,basic,False,False,False,0.0019956462539828094
Release E,4,quadratic,True,True,True,0.042534672558482096
Release E,4,quadratic,True,True,False,0.006413528887338414
Release E,4,quadratic,True,False,True,1.3888872672157391e-06
Release E,4,quadratic,True,False,False,2.0942135142329504e-07
Release E,4,quadratic,False,True,True,1.6096045292014982
Release E,4,quadratic,False,True,False,0.9441354484174117
Release E,4,quadratic,False,False,True,5.2558515239233346e-05
Release E,4,quadratic,False,False,False,3.082891260138482e-05
Release E,4,cubic,True,True,True,0.019328825267618928
Release E,4,cubic,True,True,False,0.0014738817843783839
Release E,4,cubic,True,False,True,3.60654465634872e-09
Release E,4,cubic,True,False,False,2.750100122455295e-10
Release E,4,cubic,False,True,True,3.257847301790191
Release E,4,cubic,False,True,False,2.6045744490551646
Release E,4,cubic,False,False,True,6.078782137451219e-07
Release E,4,cubic,False,False,False,4.859847368499431e-07
