Sensitive Activities,Background Size,Confidence Privacy
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by PRE_APPROVER')",2,328836.58873063984
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by PRE_APPROVER')",3,249554.9979336739
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by PRE_APPROVER')",4,184689.40673489822
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by ADMINISTRATION')",1,357280.60586981446
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by ADMINISTRATION')",2,334669.0988503153
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by ADMINISTRATION')",3,279006.32223547285
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by ADMINISTRATION')",4,223115.14026612727
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by SUPERVISOR')",1,389557.70255084574
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by SUPERVISOR')",2,355498.9609813745
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by SUPERVISOR')",3,292335.81981681555
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by SUPERVISOR')",4,230976.30795170253
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER')",1,389559.3186142901
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER')",2,346144.93861237285
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER')",3,274065.6171190821
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER')",4,207776.06571685662
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment SAVED by EMPLOYEE')",1,389557.70255084574
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment SAVED by EMPLOYEE')",2,328836.5389216332
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment SAVED by EMPLOYEE')",3,249554.96815647415
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment SAVED by EMPLOYEE')",4,184689.3891158611
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment APPROVED by PRE_APPROVER')",1,389557.7025667095
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment APPROVED by PRE_APPROVER')",2,350758.9748594538
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment APPROVED by PRE_APPROVER')",3,281607.89985142084
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment APPROVED by PRE_APPROVER')",4,215470.9539714623
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR')",1,357280.67645033106
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR')",2,339317.3360962209
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR')",3,291817.87437351194
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR')",4,242598.45918618134
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by PRE_APPROVER')",1,357282.29251377535
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by PRE_APPROVER')",2,330147.8435249577
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by PRE_APPROVER')",3,274983.074280546
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by PRE_APPROVER')",4,222539.2205367327
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment SAVED by EMPLOYEE')",1,357280.67645033106
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment SAVED by EMPLOYEE')",2,309251.24303844554
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment SAVED by EMPLOYEE')",3,245477.69691919239
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment SAVED by EMPLOYEE')",4,192667.6801363709
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment APPROVED by PRE_APPROVER')",1,357280.6764661948
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment APPROVED by PRE_APPROVER')",2,339317.3361217391
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment APPROVED by PRE_APPROVER')",3,288870.21910751273
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment APPROVED by PRE_APPROVER')",4,236600.14566547546
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER')",1,389559.38919480663
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER')",2,350760.2575655658
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER')",3,286872.4558587565
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER')",4,227033.38124388983
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE')",1,389557.7731313623
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE')",2,332999.07717232744
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE')",3,260129.36222713816
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE')",4,199749.91627306872
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER')",1,389557.773147226
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER')",2,355499.0148288619
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER')",3,292335.8546986088
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER')",4,230976.32998638297
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment SAVED by EMPLOYEE')",1,389559.38919480663
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment SAVED by EMPLOYEE')",2,320817.3087625956
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment SAVED by EMPLOYEE')",3,239807.44358886653
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment SAVED by EMPLOYEE')",4,176629.38580620722
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER')",1,389557.7752423059
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER')",2,341648.40502478054
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER')",3,265759.86844334286
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER')",4,198049.91726296526
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by PRE_APPROVER')",1,389557.773147226
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by PRE_APPROVER')",2,328836.58873063984
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by PRE_APPROVER')",3,249554.9979336739
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by PRE_APPROVER')",4,184689.40673489822
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",1,389558.48208918236
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",2,313178.05348015943
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",3,229069.2845601195
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",4,166220.53528860337
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR')",1,389558.5526696989
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR')",2,341648.837369363
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR')",3,271639.7150051386
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR')",4,210596.17341676055
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by ADMINISTRATION')",1,357281.3854081511
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by ADMINISTRATION')",2,321458.91571941774
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by ADMINISTRATION')",3,259983.37342677874
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by ADMINISTRATION')",4,205053.551880831
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by SUPERVISOR')",1,389558.48208918236
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by SUPERVISOR')",2,346144.16437281034
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by SUPERVISOR')",3,280322.229507365
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by SUPERVISOR')",4,221100.9495525408
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by PRE_APPROVER')",1,389559.3165033465
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by PRE_APPROVER')",2,324777.96585204557
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by PRE_APPROVER')",3,242650.9805483858
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by PRE_APPROVER')",4,176965.1659098179
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE')",1,389558.48208918236
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE')",2,313178.05348015943
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE')",3,229069.2845601195
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment SAVED by EMPLOYEE')",4,166220.53528860337
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment APPROVED by PRE_APPROVER')",1,389557.7030181608
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment APPROVED by PRE_APPROVER')",2,337268.24532329495
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment APPROVED by PRE_APPROVER')",3,257943.3705743097
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment APPROVED by PRE_APPROVER')",4,189194.008420404
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR')",1,389558.5526696989
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR')",2,320816.59118830424
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR')",3,239806.9359029739
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR')",4,176629.04867212175
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment REJECTED by ADMINISTRATION')",1,357281.3854081511
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment REJECTED by ADMINISTRATION')",2,305385.96993344685
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment REJECTED by ADMINISTRATION')",3,236348.5212970716
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment REJECTED by ADMINISTRATION')",4,180929.60460073323
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment REJECTED by SUPERVISOR')",1,389558.48208918236
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment REJECTED by SUPERVISOR')",2,324777.2406460936
