Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
JOIN-PAT,2,quadratic,False,True,True,5.317958573899112
JOIN-PAT,2,quadratic,False,True,False,4.785660177289114
JOIN-PAT,2,quadratic,False,False,True,4.79945761294395e-06
JOIN-PAT,2,quadratic,False,False,False,4.319058310003427e-06
JOIN-PAT,2,cubic,True,True,True,0.00010387301035825515
JOIN-PAT,2,cubic,True,True,False,5.3075145117146045e-05
JOIN-PAT,2,cubic,True,False,True,8.905812225590905e-14
JOIN-PAT,2,cubic,True,False,False,4.550530254481309e-14
JOIN-PAT,2,cubic,False,True,True,36.566552277356074
JOIN-PAT,2,cubic,False,True,False,36.03679048976074
JOIN-PAT,2,cubic,False,False,True,3.135124775879813e-08
JOIN-PAT,2,cubic,False,False,False,3.089704324615861e-08
JOIN-PAT,3,basic,True,True,True,0.010383911357340691
JOIN-PAT,3,basic,True,True,False,0.00802759667590028
JOIN-PAT,3,basic,True,False,True,9.864715789473706e-06
JOIN-PAT,3,basic,True,False,False,7.626216842105263e-06
JOIN-PAT,3,basic,False,True,True,1.6663971859708422
JOIN-PAT,3,basic,False,True,False,0.9648247868325318
JOIN-PAT,3,basic,False,False,True,0.0015830773266723036
JOIN-PAT,3,basic,False,False,False,0.0009165835474909054
JOIN-PAT,3,quadratic,True,True,True,0.0006003226122011949
JOIN-PAT,3,quadratic,True,True,False,0.0004483432110791658
JOIN-PAT,3,quadratic,True,False,True,5.417911575115789e-10
JOIN-PAT,3,quadratic,True,False,False,4.0462974799894717e-10
JOIN-PAT,3,quadratic,False,True,True,7.919479776131263
JOIN-PAT,3,quadratic,False,True,False,7.2233945510701325
JOIN-PAT,3,quadratic,False,False,True,7.1473304979584035e-06
JOIN-PAT,3,quadratic,False,False,False,6.519113582340802e-06
JOIN-PAT,3,cubic,True,True,True,4.278297347726545e-05
JOIN-PAT,3,cubic,True,True,False,2.984776175841446e-05
JOIN-PAT,3,cubic,True,False,True,3.6681051885070446e-14
JOIN-PAT,3,cubic,True,False,False,2.5590724737620587e-14
JOIN-PAT,3,cubic,False,True,True,72.55078367380534
JOIN-PAT,3,cubic,False,True,False,71.85570702761692
JOIN-PAT,3,cubic,False,False,True,6.220322815232859e-08
JOIN-PAT,3,cubic,False,False,False,6.160728681280307e-08
JOIN-PAT,4,basic,True,True,True,0.0054481254506128125
JOIN-PAT,4,basic,True,True,False,0.004565702054794523
JOIN-PAT,4,basic,True,False,True,5.17571917808222e-06
JOIN-PAT,4,basic,True,False,False,4.337416952054792e-06
JOIN-PAT,4,basic,False,True,True,1.6656132513260795
JOIN-PAT,4,basic,False,True,False,0.8532758654538654
JOIN-PAT,4,basic,False,False,True,0.0015823325887597789
JOIN-PAT,4,basic,False,False,False,0.0008106120721811716
JOIN-PAT,4,quadratic,True,True,True,0.00027262252804519425
JOIN-PAT,4,quadratic,True,True,False,0.00023638347796360926
JOIN-PAT,4,quadratic,True,False,True,2.460418315607883e-10
JOIN-PAT,4,quadratic,True,False,False,2.133360888621574e-10
JOIN-PAT,4,quadratic,False,True,True,8.787584716801165
JOIN-PAT,4,quadratic,False,True,False,7.977168915771981
JOIN-PAT,4,quadratic,False,False,True,7.930795206913202e-06
JOIN-PAT,4,quadratic,False,False,False,7.199394946484217e-06
JOIN-PAT,4,cubic,True,True,True,1.8275830996546603e-05
JOIN-PAT,4,cubic,True,True,False,1.516949758763205e-05
JOIN-PAT,4,cubic,True,False,True,1.5669240600664138e-14
JOIN-PAT,4,cubic,True,False,False,1.300594799419603e-14
JOIN-PAT,4,cubic,False,True,True,95.70112061254198
JOIN-PAT,4,cubic,False,True,False,94.89106601424517
JOIN-PAT,4,cubic,False,False,True,8.205174828518011e-08
JOIN-PAT,4,cubic,False,False,False,8.135722772396353e-08
REOPEN,1,basic,True,True,True,0.1164264671314167
REOPEN,1,basic,True,True,False,0.11630579535634036
REOPEN,1,basic,True,False,True,0.00475485691764706
REOPEN,1,basic,True,False,False,0.004749928682352942
REOPEN,1,basic,False,True,True,3.366286824218155
REOPEN,1,basic,False,True,False,3.280718631157789
REOPEN,1,basic,False,False,True,0.13747915390106946
REOPEN,1,basic,False,False,False,0.1339845488964841
REOPEN,1,quadratic,True,True,True,0.026479148511625788
REOPEN,1,quadratic,True,True,False,0.026478903364782484
REOPEN,1,quadratic,True,False,True,4.4164720085772314e-05
REOPEN,1,quadratic,True,False,False,4.4164311203979544e-05
REOPEN,1,quadratic,False,True,True,35.95450277349209
REOPEN,1,quadratic,False,True,False,35.88351953450781
REOPEN,1,quadratic,False,False,True,0.059968716521122976
REOPEN,1,quadratic,False,False,False,0.05985032317931498
REOPEN,1,cubic,True,True,True,0.0064878993588602316
REOPEN,1,cubic,True,True,False,0.006487898858424469
REOPEN,1,cubic,True,False,True,4.4193795800039435e-07
REOPEN,1,cubic,True,False,False,4.419379239120791e-07
REOPEN,1,cubic,False,True,True,535.5221723736261
REOPEN,1,cubic,False,True,False,535.4578203193904
REOPEN,1,cubic,False,False,True,0.03647830557043542
REOPEN,1,cubic,False,False,False,0.0364739220845228
REOPEN,2,basic,True,True,True,0.06758308864277521
REOPEN,2,basic,True,True,False,0.06750552114986984
REOPEN,2,basic,True,False,True,0.00276009334017094
REOPEN,2,basic,True,False,False,0.0027569254837606833
REOPEN,2,basic,False,True,True,7.015265293061928
REOPEN,2,basic,False,True,False,6.870712927878148
REOPEN,2,basic,False,False,True,0.28650343456864935
REOPEN,2,basic,False,False,False,0.2805999159745437
REOPEN,2,quadratic,True,True,True,0.013324766294175802
REOPEN,2,quadratic,True,True,False,0.013324610597608868
REOPEN,2,quadratic,True,False,True,2.2224452320747063e-05
REOPEN,2,quadratic,True,False,False,2.222419263357118e-05
REOPEN,2,quadratic,False,True,True,101.01832657611106
REOPEN,2,quadratic,False,True,False,100.88224827882743
REOPEN,2,quadratic,False,False,True,0.16848903259892456
REOPEN,2,quadratic,False,False,False,0.16826206684484654
REOPEN,2,cubic,True,True,True,0.00296733972143955
REOPEN,2,cubic,True,True,False,0.0029673393878689876
REOPEN,2,cubic,True,False,True,2.021270652719914e-07
REOPEN,2,cubic,True,False,False,2.0212704255007716e-07
REOPEN,2,cubic,False,True,True,1773.39019032545
REOPEN,2,cubic,False,True,False,1773.258163773017
REOPEN,2,cubic,False,False,True,0.12079848901787564
REOPEN,2,cubic,False,False,False,0.12078949573025566
REOPEN,3,basic,True,True,True,0.036113757761428576
REOPEN,3,basic,True,True,False,0.036076785777737284
REOPEN,3,basic,True,False,True,0.0014748858669767456
REOPEN,3,basic,True,False,False,0.0014733759311627906
REOPEN,3,basic,False,True,True,9.5286344491725
REOPEN,3,basic,False,True,False,9.335495618694582
REOPEN,3,basic,False,False,True,0.3891494309042054
REOPEN,3,basic,False,False,False,0.3812616410674868
REOPEN,3,quadratic,True,True,True,0.005919433856887923
REOPEN,3,quadratic,True,True,False,0.005919364824961368
REOPEN,3,quadratic,True,False,True,9.87305687873296e-06
REOPEN,3,quadratic,True,False,False,9.872941739996081e-06
REOPEN,3,quadratic,False,True,True,158.22238178950207
REOPEN,3,quadratic,False,True,False,158.03278929221997
